tt0042315,The Cariboo Trail,Edwin L. Marin
tt0042316,Caroline ch??rie,Richard Pottier
tt0042317,Le carrefour des enfants perdus,L??o Joannon
tt0042318,Casimir,Richard Pottier
tt0042319,Cassino to Korea,Eugene Genock
tt0042320,Catskill Honeymoon,Josef Berne
tt0042321,Cavalcata di mezzo secolo,Luciano Emmer
tt0042323,Chain Gang,Lew Landers
tt0042324,Chain Lightning,Stuart Heisler
tt0042325,Champagne for Caesar,Richard Whorf
tt0042327,Cheaper by the Dozen,Leon Shamroy
tt0042327,Cheaper by the Dozen,Walter Lang
tt0042328,Cherokee Uprising,Lewis D. Collins
tt0042329,Chinnamul,Nemai Ghosh
tt0042332,Cinderella,Clyde Geronimi
tt0042332,Cinderella,Wilfred Jackson
tt0042332,Cinderella,Hamilton Luske
tt0042333,The Clouded Yellow,Ralph Thomas
tt0042334,Code of the Silver Sage,Fred C. Brannon
tt0042335,Cody of the Pony Express,Spencer Gordon Bennet
tt0042337,Colorado Ranger,Thomas Carr
tt0042338,Colt .45,Edwin L. Marin
tt0042339,Comanche Territory,George Sherman
tt0042340,The Company She Keeps,John Cromwell
tt0042341,Il conte di Sant'Elmo,Guido Brignone
tt0042342,Contro la legge,Flavio Calzavara
tt0042343,Convicted,Henry Levin
tt0042344,Copper Canyon,John Farrow
tt0042345,Cordula,Gustav Ucicky
tt0042346,La corona negra,Luis Saslavsky
tt0042347,Correo del rey,Ricardo Gasc??n
tt0042348,County Fair,William Beaudine
tt0042349,Cow Town,John English
tt0042350,Crimen en el entreacto,Cayetano Luca de Tena
tt0042351,Crimen y castigo,Fernando de Fuentes
tt0042352,Crisis,Richard Brooks
tt0042354,Il Cristo proibito,Curzio Malaparte
tt0042355,Cronaca di un amore,Michelangelo Antonioni
tt0042356,Crooked River,Thomas Carr
tt0042357,Cry Murder,Jack Glenn
tt0042359,Cudotvorni mac,Vojislav Nanovic
tt0042361,Cuentos de la Alhambra,Flori??n Rey
tt0042362,Cuori sul mare,Giorgio Bianchi
tt0042363,The Cure for Love,Alexander Shaw
tt0042366,Customs Agent,Seymour Friedman
tt0042367,Cyrano de Bergerac,Michael Gordon
tt0042368,Czarci zleb,Aldo Vergano
tt0042369,D.O.A.,Rudolph Mat??
tt0042370,Dakota Lil,Lesley Selander
tt0042371,Daleko ot Moskvy,Aleksandr Stolper
tt0042372,Dallas,Stuart Heisler
tt0042373,Dalolva sz??p az ??let,M??rton Keleti
tt0042374,The Daltons' Women,Thomas Carr
tt0042375,La dame de chez Maxim,Marcel Aboulker
tt0042376,The Damned Don't Cry,Vincent Sherman
tt0042377,Dance Hall,Charles Crichton
tt0042378,Darah dan Doa,Usmar Ismail
tt0042379,Dark City,William Dieterle
tt0042380,Dastan,Abdul Rashid Kardar
tt0042381,Datsugoku,Kajir?? Yamamoto
tt0042382,The Daughter of Rosie O'Grady,David Butler
tt0042385,De mujer a mujer,Luis Lucia
tt0042386,La virgen gitana,Ram??n Torrado
tt0042387,Deported,Robert Siodmak
tt0042388,Deseada,Roberto Gavald??n
tt0042389,The Desert Hawk,Frederick De Cordova
tt0042390,Desperadoes of the West,Fred C. Brannon
tt0042392,Destination Big House,George Blair
tt0042393,Destination Moon,Irving Pichel
tt0042394,Destination Murder,Edward L. Cahn
tt0042395,Devil's Doorway,Anthony Mann
tt0042395,Devil's Doorway,John Alton
tt0042396,Un d??a de vida,Emilio Fern??ndez
tt0042397,Dial 1119,Gerald Mayer
tt0042398,Il diavolo in convento,Nunzio Malasomma
tt0042399,Dick Barton at Bay,Godfrey Grayson
tt0042401,Dieu a besoin des hommes,Jean Delannoy
tt0042402,De dijk is dicht,Anton Koolhaas
tt0042405,Dom na pustkowiu,Jan Rybkowski
tt0042406,Don Juan,Jos?? Luis S??enz de Heredia
tt0042407,Donetskie shakhtyory,Leonid Lukov
tt0042409,Das doppelte Lottchen,Josef von B??ky
tt0042410,Double Confession,Ken Annakin
tt0042411,Double Crossbones,Charles Barton
tt0042412,Double Deal,Abby Berlin
tt0042413,Do??a Perfecta,Alejandro Galindo
tt0042414,Dream No More,Joseph Krumgold
tt0042415,Drei M??dchen spinnen,Carl Froelich
tt0042416,Die Dritte von rechts,G??za von Cziffra
tt0042417,Duchess of Idaho,Robert Z. Leonard
tt0042419,Due mogli sono troppe,Mario Camerini
tt0042420,Le due sorelle,Mario Volpe
tt0042422,Duell mit dem Tod,Paul May
tt0042423,The Dungeon of Harrow,Pat Boyette
tt0042424,Dwie brygady,Silik Sternfeld
tt0042424,Dwie brygady,Wadim Berestowski
tt0042424,Dwie brygady,Janusz Nasfeter
tt0042424,Dwie brygady,Marek T. Nowakowski
tt0042424,Dwie brygady,Maria Olejniczak
tt0042424,Dwie brygady,Jerzy Popiolek
tt0042425,Dynamite Pass,Lew Landers
tt0042426,The Eagle and the Hawk,Lewis R. Foster
tt0042427,L'edera,Augusto Genina
tt0042428,Edge of Doom,Mark Robson
tt0042429,??douard et Caroline,Jacques Becker
tt0042432,The Elusive Pimpernel,Michael Powell
tt0042432,The Elusive Pimpernel,Emeric Pressburger
tt0042433,Emergency Wedding,Edward Buzzell
tt0042434,En la palma de tu mano,Roberto Gavald??n
tt0042436,Les enfants terribles,Jean-Pierre Melville
tt0042437,Epilog: Das Geheimnis der Orplid,Helmut K??utner
tt0042438,Erzherzog Johanns gro??e Liebe,Hans Schott-Sch??binger
tt0042439,Es kommt ein Tag,Rudolf Jugert
tt0042440,Es liegt was in der Luft,E.W. Emo
tt0042441,Everybody's Dancin',Will Jason
tt0042442,Experiment Alcatraz,Edward L. Cahn
tt0042443,Facultad de letras,P??o Ballesteros
tt0042444,Der Fall Rabanser,Kurt Hoffmann
tt0042445,Der fallende Stern,Harald Braun
tt0042446,I falsari,Franco Rossi
tt0042447,Fancy Pants,George Marshall
tt0042448,Fast on the Draw,Thomas Carr
tt0042449,Father Is a Bachelor,Abby Berlin
tt0042449,Father Is a Bachelor,Norman Foster
tt0042450,Father Makes Good,Jean Yarbrough
tt0042451,Father of the Bride,Vincente Minnelli
tt0042452,Father's Wild Game,Herbert I. Leeds
tt0042453,Federal Agent at Large,George Blair
tt0042454,Felszabadult f??ld,Frigyes B??n
tt0042455,Fence Riders,Wallace Fox
tt0042456,Die fidele Tankstelle,Ferdinand D??rfler
tt0042461,Filomena Marturano,Luis Mottura
tt0042462,El final de una leyenda,Ricardo Gasc??n
tt0042463,The Fireball,Tay Garnett
tt0042464,The Flame and the Arrow,Jacques Tourneur
tt0042465,Flesh and Blood,Anthony Kimmins
tt0042466,Flicka och hyacinter,Hasse Ekman
tt0042467,Flor de lago,Mariano Pombo
tt0042468,The Flying Missile,Henry Levin
tt0042470,Folie douce,Jean-Paul Paulin
tt0042472,For Heaven's Sake,George Seaton
tt0042473,Forbidden Jungle,Robert Emmett Tansey
tt0042474,Fortunes of Captain Blood,Gordon Douglas
tt0042478,The Franchise Affair,Lawrence Huntington
tt0042479,Eine Frau mit Herz,Rudolf Jugert
tt0042480,Frauenarzt Dr. Pr??torius,Karl Peter Gillmann
tt0042481,Frei Lu??s de Sousa,Ant??nio Lopes Ribeiro
tt0042482,Frenchie,Louis King
tt0042483,Frisco Tornado,R.G. Springsteen
tt0042484,Frontier Outpost,Ray Nazarro
tt0042485,Fr??kens f??rsta barn,Schamyl Bauman
tt0042486,Fr??hling auf dem Eis,Georg Jacoby
tt0042487,La fuente enterrada,Antonio Rom??n
tt0042488,The Fuller Brush Girl,Lloyd Bacon
tt0042490,The Furies,Anthony Mann
tt0042491,Furigat,Hussein Fawzi
tt0042492,Fusill?? ?? l'aube,Andr?? Haguet
tt0042493,F??hn,Rolf Hansen
tt0042494,F??nf unter Verdacht,Kurt Hoffmann
tt0042495,Gabriela,G??za von Cziffra
tt0042496,Gambling House,Ted Tetzlaff
tt0042499,El gavil??n pollero,Rogelio A. Gonz??lez
tt0042500,Der Geigenmacher von Mittenwald,Rudolf Sch??ndler
tt0042501,Gente sin importancia,Jos?? Gonz??lez de Ubieta
tt0042502,Das Gesetz der Liebe,Hans Schweikart
tt0042503,Gesetz ohne Gnade,Harald Reinl
tt0042504,Die gest??rte Hochzeitsnacht,Helmut Weiss
tt0042505,Ginza Sanshiro,Kon Ichikawa
tt0042506,The Girl from San Lorenzo,Derwin Abrahams
tt0042507,Girls' School,Lew Landers
tt0042509,The Glass Menagerie,Irving Rapper
tt0042510,The Goldbergs,Walter Hart
tt0042511,The Golden Gloves Story,Felix E. Feist
tt0042513,Gone to Earth,Michael Powell
tt0042513,Gone to Earth,Emeric Pressburger
tt0042514,The Good Humor Man,Lloyd Bacon
tt0042515,Good-Time Girl,David MacDonald
tt0042516,Gorod zazhigaet ogni,Vladimir Vengerov
tt0042519,O Grande Elias,Arthur Duarte
tt0042521,The Great Jewel Robber,Peter Godfrey
tt0042522,State Secret,Sidney Gilliat
tt0042523,The Great Plane Robbery,Edward L. Cahn
tt0042524,The Great Rupert,Irving Pichel
tt0042525,Grenzstation 58,Harry Hasso
tt0042526,Grounds for Marriage,Robert Z. Leonard
tt0042527,Gro??stadtnacht,Hans Wolff
tt0042529,Guilty Bystander,Joseph Lerner
tt0042530,Gun Crazy,Joseph H. Lewis
tt0042531,The Gunfighter,Henry King
tt0042532,Gunfire,William Berke
tt0042534,Gunman in the Streets,Frank Tuttle
tt0042535,Gunslingers,Wallace Fox
tt0042536,Habibti Susu,Niazi Mostafa
tt0042537,Hace cien a??os,Antonio de Obreg??n
tt0042538,Hadarat al muhtaram,Abbas Kamel
tt0042539,Halls of Montezuma,Lewis Milestone
tt0042540,Hans le marin,Fran??ois Villiers
tt0042541,The Happiest Days of Your Life,Frank Launder
tt0042542,The Happy Years,Paul Vogel
tt0042542,The Happy Years,William A. Wellman
tt0042543,Harbor of Missing Men,R.G. Springsteen
tt0042544,Harriet Craig,Vincent Sherman
tt0042545,Harukanari haha no kuni,Daisuke It??
tt0042546,Harvey,Henry Koster
tt0042547,Hay muertos que no hacen ruido,Humberto G??mez Landero
tt0042548,He's a Cockeyed Wonder,Peter Godfrey
tt0042551,Hi-Jacked,Sam Newfield
tt0042552,High Lonesome,Alan Le May
tt0042553,Highly Dangerous,Roy Ward Baker
tt0042556,Hills of Oklahoma,R.G. Springsteen
tt0042558,Historia de dos aldeas,Antonio del Amo
tt0042559,Historia de una escalera,Ignacio F. Iquino
tt0042560,Historien om Hjortholm,Asbj??rn Andersen
tt0042560,Historien om Hjortholm,Poul Bang
tt0042560,Historien om Hjortholm,Annelise Reenberg
tt0042561,Hit Parade of 1951,John H. Auer
tt0042563,Hochzeit mit Erika,Eduard von Borsody
tt0042564,Hochzeitsnacht im Paradies,G??za von Bolv??ry
tt0042565,Hoedown,Ray Nazarro
tt0042566,Hokm al kawi,Hassan Al Imam
tt0042568,Holiday Rhythm,Jack Scholl
tt0042570,Hollywood Varieties,Paul Landres
tt0042571,Hombre acosado,Pedro Lazaga
tt0042574,La honradez de la cerradura,Luis Escobar
tt0042576,Hostile Country,Thomas Carr
tt0042577,Netsudeichi,Kon Ichikawa
tt0042578,Hot Rod,Lewis D. Collins
tt0042579,House by the River,Fritz Lang
tt0042581,Joe Palooka in Humphrey Takes a Chance,Jean Yarbrough
tt0042582,Hunt the Man Down,George Archainbaud
tt0042585,H??rm??st?? poikia kymmenen,Ilmari Unho
tt0042587,I Shot Billy the Kid,William Berke
tt0042588,I Was a Shoplifter,Charles Lamont
tt0042589,I'll Get By,Richard Sale
tt0042590,I'll Get You for This,Joseph M. Newman
tt0042591,Ikari no machi,Mikio Naruse
tt0042593,In a Lonely Place,Nicholas Ray
tt0042594,L'inafferrabile 12,Mario Mattoli
tt0042595,Indian Territory,John English
tt0042596,Indira,Ardhendu Mukherjee
tt0042597,Gli inesorabili,Camillo Mastrocinque
tt0042597,Gli inesorabili,Roberto Savarese
tt0042599,Into the Blue,Herbert Wilcox
tt0042600,The Invisible Monster,Fred C. Brannon
tt0042601,Io sono il capataz,Giorgio Simonelli
tt0042602,The Iroquois Trail,Phil Karlson
tt0042604,Ishinaka sensei gy??j??ki,Mikio Naruse
tt0042605,Islas Mar??as,Emilio Fern??ndez
tt0042606,It's Hard to Be Good,Jeffrey Dell
tt0042608,It's a Small World,William Castle
tt0042609,The Jackie Robinson Story,Alfred E. Green
tt0042610,The Jackpot,Walter Lang
tt0042611,The James Brothers of Missouri,Fred C. Brannon
tt0042614,Es schl??gt 13,E.W. Emo
tt0042615,Jiggs and Maggie Out West,William Beaudine
tt0042616,Joe Palooka Meets Humphrey,Jean Yarbrough
tt0042617,Joe Palooka in The Squared Circle,Reginald Le Borg
tt0042618,Johnny One-Eye,Robert Florey
tt0042619,Journal d'un cur?? de campagne,Robert Bresson
tt0042621,Juliette ou La clef des songes,Marcel Carn??
tt0042623,Die Jungen vom Kranichsee,Arthur Pohl
tt0042625,Justice est faite,Andr?? Cayatte
tt0042626,Kaizoku-sen,Hiroshi Inagaki
tt0042627,Das kalte Herz,Paul Verhoeven
tt0042628,The Kangaroo Kid,Lesley Selander
tt0042629,Kansas Raiders,Ray Enright
tt0042630,Kastrullresan,Arne Mattsson
tt0042631,Katarina kaunis leski,T.J. S??rkk??
tt0042632,Kaunis Veera eli ballaadi Saimaalta,Ville Salminen
tt0042633,Der keusche Adam,Karl Sztollar
tt0042634,Key to the City,George Sidney
tt0042636,Khamosh Sipahi,Ram Kamlani
tt0042636,Khamosh Sipahi,D.N. Madhok
tt0042637,Khiladi,R.C. Talwar
tt0042638,The Kid from Texas,Kurt Neumann
tt0042638,The Kid from Texas,Charles Van Enger
tt0042639,Kike wadatsumi no koe: Nippon senbotsu gakusei shuki,Hideo Sekigawa
tt0042640,Kill or Be Killed,Max Nosseck
tt0042641,Kill the Umpire,Lloyd Bacon
tt0042642,Killer Shark,Budd Boetticher
tt0042643,The Killer That Stalked New York,Earl McEvoy
tt0042644,Kim,Victor Saville
tt0042645,Kind der Donau,Georg Jacoby
tt0042646,King Solomon's Mines,Compton Bennett
tt0042646,King Solomon's Mines,Andrew Marton
tt0042647,Kis Katalin h??zass??ga,F??lix M??ri??ssy
tt0042648,Kiss Tomorrow Goodbye,Gordon Douglas
tt0042649,Knock,Guy Lefranc
tt0042651,Konyaku yubiwa,Keisuke Kinoshita
tt0042653,Das Kuckucksei,Walter Firner
tt0042655,Kvartetten som spr??ngdes,Gustaf Molander
tt0042656,Kyssen p?? kryssen,Arne Mattsson
tt0042657,K??nig f??r eine Nacht,Paul May
tt0042658,K??nigskinder,Helmut K??utner
tt0042659,K??yh?? laulaja,Ville Salminen
tt0042660,K??l??n??s h??zass??g,M??rton Keleti
tt0042661,K??ssen ist keine S??nd,Hubert Marischka
tt0042662,Il ladro di Venezia,John Brahm
tt0042663,The Lady Craved Excitement,Francis Searle
tt0042664,A Lady Without Passport,Joseph H. Lewis
tt0042665,Last Holiday,Henry Cass
tt0042666,Last of the Buccaneers,Lew Landers
tt0042667,Law of the Badlands,Lesley Selander
tt0042668,Law of the Panhandle,Lewis D. Collins
tt0042669,The Lawless,Joseph Losey
tt0042671,Vladimir Ilich Lenin,Vladimir Belyaev
tt0042671,Vladimir Ilich Lenin,Mikhail Romm
tt0042672,La leona de Castilla,Juan de Ordu??a
tt0042673,Il leone di Amalfi,Pietro Francisci
tt0042674,Let's Dance,Norman Z. McLeod
tt0042675,Ley del mar,Miguel Iglesias
tt0042677,A Life of Her Own,George Cukor
tt0042678,Lightning Guns,Fred F. Sears
tt0042679,Lilli Marlene,Arthur Crabtree
tt0042683,Lockende Gefahr,Eugen York
tt0042685,Lonely Heart Bandits,George Blair
tt0042686,The Lost Volcano,Ford Beebe
tt0042687,Louisa,Alexander Hall
tt0042688,Love That Brute,Alexander Hall
tt0042692,Luci del variet??,Federico Fellini
tt0042692,Luci del variet??,Alberto Lattuada
tt0042693,Lucky Losers,William Beaudine
tt0042694,Les lumi??res de ma ville,Jean-Yves Bigras
tt0042695,Die lustigen Weiber von Windsor,Georg Wildhagen
tt0042696,Un sourire dans la temp??te,Ren?? Chanas
tt0042697,Ma and Pa Kettle Go to Town,Charles Lamont
tt0042698,Ma no ogon,Senkichi Taniguchi
tt0042699,La loca de la casa,Juan Bustillo Oro
tt0042700,Madeleine,David Lean
tt0042701,Magless al edarah,Abbas Kamel
tt0042702,The Magnificent Yankee,John Sturges
tt0042703,Maharadscha wider Willen,??kos R??thonyi
tt0042704,La maison dans la dune,Georges Lampin
tt0042705,Makansh alal bal,Hassan Ramzi
tt0042706,Malaire,Gilbert Dup??
tt0042706,Malaire,Alejandro Perla
tt0042707,The Man Who Cheated Himself,Felix E. Feist
tt0042710,Mar Portugu??s,Jo??o Mendes
tt0042711,La marca del zorrillo,Gilberto Mart??nez Solares
tt0042712,Maria Chapdelaine,Marc All??gret
tt0042713,Mark of the Gorilla,William Berke
tt0042714,Marshal of Heldorado,Thomas Carr
tt0042716,Maryada,Digambar Chatterjee
tt0042717,Mar??a Antonia 'La Caramba',Arturo Ruiz Castillo
tt0042718,Al-masakeen,Hussein Sedki
tt0042719,Mashaal,Nitin Bose
tt0042720,Mater dei,Emilio Cordero
tt0042721,Mau-Mau,Elwood Price
tt0042723,Medan staden sover,Lars-Eric Kjellgren
tt0042724,Meet Simon Cherry,Godfrey Grayson
tt0042725,Meine Nichte Susanne,Wolfgang Liebeneiner
tt0042726,Memorias de un mexicano,Carmen Toscano
tt0042726,Memorias de un mexicano,Salvador Toscano
tt0042727,The Men,Fred Zinnemann
tt0042728,Messenger of Peace,Frank R. Strayer
tt0042729,Meurtres,Richard Pottier
tt0042730,Mi querido capit??n,Gilberto Mart??nez Solares
tt0042731,Robinson warszawski,Jerzy Zarzycki
tt0042732,Military Academy with That Tenth Avenue Gang,D. Ross Lederman
tt0042733,The Milkman,Charles Barton
tt0042734,Min syster och jag,Schamyl Bauman
tt0042735,The Miniver Story,H.C. Potter
tt0042735,The Miniver Story,Victor Saville
tt0042736,Miquette et sa m??re,Henri-Georges Clouzot
tt0042737,Les miracles n'ont lieu qu'une fois,Yves All??gret
tt0042739,Miss Italia,Duilio Coletti
tt0042740,Miss Pilgrim's Progress,Val Guest
tt0042741,The Missourians,George Blair
tt0042742,Mister 880,Edmund Goulding
tt0042743,A Modern Marriage,Paul Landres
tt0042743,A Modern Marriage,Ben Parker
tt0042744,Montana,Ray Enright
tt0042744,Montana,Raoul Walsh
tt0042745,Monte de piedad,Carlos V??jar hijo
tt0042746,El morocho del Abasto: La vida de Carlos Gardel,Julio Rossi
tt0042748,Mosekongen,Jon Iversen
tt0042748,Mosekongen,Alice O'Fredericks
tt0042749,Mother Didn't Tell Me,Claude Binyon
tt0042751,Motor Patrol,Sam Newfield
tt0042752,Trio,Ken Annakin
tt0042752,Trio,Harold French
tt0042753,Mr. Music,Richard Haydn
tt0042755,Mrs. O'Malley and Mr. Malone,Norman Taurog
tt0042756,Muchachas de Uniforme,Alfredo B. Crevenna
tt0042757,The Mudlark,Jean Negulesco
tt0042760,Las mujeres de mi general,Ismael Rodr??guez
tt0042761,Mule Train,John English
tt0042762,Munekata ky??dai,Yasujir?? Ozu
tt0042763,Murder Without Crime,J. Lee Thompson
tt0042765,Musorgskiy,Grigoriy Roshal
tt0042767,My Blue Heaven,Henry Koster
tt0042769,My Friend Irma Goes West,Hal Walker
tt0042771,Mystery Street,John Sturges
tt0042772,Mystery Submarine,Douglas Sirk
tt0042773,Das M??dchen aus der S??dsee,Hans M??ller
tt0042774,M??dchen mit Beziehungen,??kos R??thonyi
tt0042775,Nacha Regules,Luis C??sar Amadori
tt0042776,Eine Nacht im Separee,Hans Deppe
tt0042777,Nacht ohne S??nde,Karl Georg K??lb
tt0042778,Nagasaki no kane,Hideo ??ba
tt0042779,Nancy Goes to Rio,Robert Z. Leonard
tt0042781,Native Son,Pierre Chenal
tt0042782,The Nevadan,Gordon Douglas
tt0042783,Never Fear,Ida Lupino
tt0042784,Never a Dull Moment,George Marshall
tt0042785,Osvobozhdyonnyy Kitay,Ivan Dukinsky
tt0042785,Osvobozhdyonnyy Kitay,Sergey Gerasimov
tt0042785,Osvobozhdyonnyy Kitay,Eduard Volk
tt0042786,The Next Voice You Hear...,William A. Wellman
tt0042787,Il nido di falasco,Guido Brignone
tt0042788,Night and the City,Jules Dassin
tt0042790,No Sad Songs for Me,Rudolph Mat??
tt0042791,No Trace,John Gilling
tt0042792,No Way Out,Joseph L. Mankiewicz
tt0042793,La noche del s??bado,Rafael Gil
tt0042794,Non c'?? pace tra gli ulivi,Giuseppe De Santis
tt0042795,North of the Great Divide,William Witney
tt0042797,Nur eine Nacht,Fritz Kirchhoff
tt0042799,N??r k??rleken kom till byn,Arne Mattsson
tt0042800,Okhti Satuta,Hussein Fawzi
tt0042801,The Old Frontier,Philip Ford
tt0042803,Olivia,Jacqueline Audry
tt0042804,Los olvidados,Luis Bu??uel
tt0042805,On the Isle of Samoa,William Berke
tt0042806,Once a Sinner,Lewis Gilbert
tt0042807,Once a Thief,W. Lee Wilder
tt0042808,One Too Many,Erle C. Kenton
tt0042809,One Way Street,Hugo Fregonese
tt0042810,Morning Departure,Roy Ward Baker
tt0042810,Morning Departure,Desmond Dickinson
tt0042811,Operation Haylift,William Berke
tt0042812,My Daughter Joy,Gregory Ratoff
tt0042813,Den opvakte jomfru,Lau Lauritzen
tt0042813,Den opvakte jomfru,Alice O'Fredericks
tt0042814,Ore wa yojinbo,Hiroshi Inagaki
tt0042815,Oriental Evil,George P. Breakston
tt0042815,Oriental Evil,C. Ray Stahl
tt0042818,El otro yo de Marcela,Alberto de Zaval??a
tt0042819,Our Very Own,David Miller
tt0042821,Outcasts of Black Mesa,Ray Nazarro
tt0042822,Outlaw Gold,Wallace Fox
tt0042823,Outlaws of Texas,Thomas Carr
tt0042824,Outrage,Ida Lupino
tt0042825,The Outriders,Roy Rowland
tt0042826,Outside the Wall,Crane Wilbur
tt0042827,Over the Border,Wallace Fox
tt0042829,Pagan Love Song,Robert Alton
tt0042830,Paid in Full,William Dieterle
tt0042831,The Palomino,Ray Nazarro
tt0042832,Panic in the Streets,Elia Kazan
tt0042833,El pasado amenaza,Antonio Rom??n
tt0042835,Paul Temple's Triumph,Brendan J. Stafford
tt0042835,Paul Temple's Triumph,Maclean Rogers
tt0042837,Peggy,Frederick De Cordova
tt0042839,Peppino e Violetta,Maurice Cloche
tt0042840,Peque??eces...,Juan de Ordu??a
tt0042841,Perfect Strangers,Bretaigne Windust
tt0042842,Persiane chiuse,Luigi Comencini
tt0042844,The Petty Girl,Henry Levin
tt0042845,Pimpernel Svensson,Emil A. Lingheim
tt0042846,Pirates of the High Seas,Spencer Gordon Bennet
tt0042846,Pirates of the High Seas,Thomas Carr
tt0042847,Plavi 9,Kresimir Golik
tt0042848,Please Believe Me,Norman Taurog
tt0042850,Pok??j zdobedzie swiat,Jerzy Bossak
tt0042850,Pok??j zdobedzie swiat,Joris Ivens
tt0042851,Pool of London,Basil Dearden
tt0042853,Por la puerta falsa,Fernando de Fuentes
tt0042855,Prehistoric Women,Gregg G. Tallas
tt0042856,Prelude to Fame,Fergus McDonell
tt0042857,Premi??res armes,Ren?? Wheeler
tt0042858,Pretty Baby,Bretaigne Windust
tt0042859,Prima comunione,Alessandro Blasetti
tt0042861,Professori Masa,Matti Kassila
tt0042862,Pr??mien auf den Tod,Curd J??rgens
tt0042865,Pygmy Island,William Berke
tt0042867,Quel fantasma di mio marito,Camillo Mastrocinque
tt0042869,Quicksand,Irving Pichel
tt0042870,The Quiet Woman,John Gilling
tt0042873,Radar Patrol vs. Spy King,Fred C. Brannon
tt0042874,Radar Secret Service,Sam Newfield
tt0042875,Raiders of Tomahawk Creek,Fred F. Sears
tt0042876,Rash??mon,Akira Kurosawa
tt0042877,Der Rat der G??tter,Kurt Maetzig
tt0042878,Rausch einer Nacht,Eduard von Borsody
tt0042879,Re mizeraburu: kami to akuma,Daisuke It??
tt0042880,Re mizeraburu: kami to jiyu no hata,Masahiro Makino
tt0042881,The Redhead and the Cowboy,Leslie Fenton
tt0042882,Redwood Forest Trail,Philip Ford
tt0042883,The Reformer and the Redhead,Melvin Frank
tt0042883,The Reformer and the Redhead,Norman Panama
tt0042884,Regementets ros,Bengt J??rrel
tt0042885,The Return of Jesse James,Arthur Hilton
tt0042885,The Return of Jesse James,Karl Struss
tt0042886,Return of the Frontiersman,Richard L. Bare
tt0042887,Revenue Agent,Lew Landers
tt0042888,El rey del barrio,Gilberto Mart??nez Solares
tt0042891,Rider from Tucson,Lesley Selander
tt0042892,Riders of the Range,Lesley Selander
tt0042893,Riding High,Frank Capra
tt0042894,Right Cross,John Sturges
tt0042895,Rio Grande,John Ford
tt0042895,Rio Grande,Bert Glennon
tt0042896,Rio Grande Patrol,Lesley Selander
tt0042897,Rocketship X-M,Kurt Neumann
tt0042897,Rocketship X-M,Karl Struss
tt0042898,The Rocking Horse Winner,Anthony Pelissier
tt0042898,The Rocking Horse Winner,Desmond Dickinson
tt0042899,Rocky Mountain,William Keighley
tt0042900,Rogue River,John Rawlins
tt0042901,Rogues of Sherwood Forest,Gordon Douglas
tt0042902,Le roi du bla bla bla,Maurice Labro
tt0042903,Le roi,Marc-Gilbert Sauvajon
tt0042904,Romanticismo,Clemente Fracassi
tt0042905,Romanzo d'amore,Duilio Coletti
tt0042906,La ronde,Max Oph??ls
tt0042907,Room to Let,Godfrey Grayson
tt0042908,Rosauro Castro,Roberto Gavald??n
tt0042909,La rose rouge,Marcello Pagliero
tt0042910,The Rossiter Case,Francis Searle
tt0042911,La rue sans loi,Marcel Gibaud
tt0042912,Rustlers on Horseback,Fred C. Brannon
tt0042914,De r??de heste,Jon Iversen
tt0042914,De r??de heste,Alice O'Fredericks
tt0042915,Saddle Tramp,Hugo Fregonese
tt0042917,Salt Lake Raiders,Fred C. Brannon
tt0042918,Sambo,Paolo William Tamburella
tt0042919,Sangre en Castilla,Benito Perojo
tt0042920,Sangue sul sagrato,Goffredo Alessandrini
tt0042923,...Sans laisser d'adresse,Jean-Paul Le Chanois
tt0042924,Sarumba,Marion Gering
tt0042925,Satsujinsha no kao,Teinosuke Kinugasa
tt0042927,The Savage Horde,Joseph Kane
tt0042929,Der Schatten des Herrn Monitor,Eugen York
tt0042930,Shchedroe leto,Boris Barnet
tt0042932,Schwarzwaldm??del,Hans Deppe
tt0042933,La scogliera del peccato,Roberto Bianchi Montero
tt0042934,The Second Face,Jack Bernhard
tt0042935,The Secret Fury,Mel Ferrer
tt0042936,Secrets of Nature,Israel M. Berman
tt0042936,Secrets of Nature,Boris Dolin
tt0042936,Secrets of Nature,Aleksandr Zguridi
tt0042937,Der Seelenbr??u,Gustav Ucicky
tt0042938,Le sei mogli di Barbabl??,Carlo Ludovico Bragaglia
tt0042939,Seitenspr??nge im Schnee,Siegfried Breuer
tt0042941,Eine seltene Geliebte,Alfred Braun
tt0042942,Semmelweis - Retter der M??tter,Georg C. Klaren
tt0042944,Senritu,Hideo Sekigawa
tt0042945,Sensation im Savoy,Eduard von Borsody
tt0042946,Il sentiero dell'odio,Sergio Grieco
tt0042947,September Affair,William Dieterle
tt0042948,Servicio en la mar,Luis Su??rez de Lezo
tt0042949,Seven Days to Noon,John Boulting
tt0042949,Seven Days to Noon,Roy Boulting
tt0042950,El se??orito Octavio,Jer??nimo Mihura
tt0042951,Shadow of the Eagle,Sidney Salkow
tt0042952,Shadow on the Wall,Pat Jackson
tt0042953,Shakedown,Joseph Pevney
tt0042955,Shiroi yaj??,Mikio Naruse
tt0042956,Short Grass,Lesley Selander
tt0042957,The Showdown,Dorrell McGowan
tt0042957,The Showdown,Stuart E. McGowan
tt0042958,Sh??bun,Akira Kurosawa
tt0042959,Zhukovsky,Vsevolod Pudovkin
tt0042959,Zhukovsky,Dmitriy Vasilev
